sim_threshold,sent_name_weight,name_name_weight,avg_rouge1,avg_rouge2,avg_rougeL,avg_rouge_l2,avg_time,n_articles
0.5,0.0,1.6,0.3071366348928677,0.09861579414855497,0.1893129176459604,0.3776102945813098,0.05579753875732422,50
0.5,0.0,1.4000000000000001,0.3071366348928677,0.09861579414855497,0.1893129176459604,0.3776102945813098,0.05622805118560791,50
0.5,0.0,1.2000000000000002,0.3071366348928677,0.09861579414855497,0.1893129176459604,0.3776102945813098,0.05773300170898438,50
0.5,0.0,0.8,0.3071366348928677,0.09861579414855497,0.1893129176459604,0.3776102945813098,0.05617988109588623,50
0.5,0.0,0.2,0.3071366348928677,0.09861579414855497,0.1893129176459604,0.3776102945813098,0.056458082199096676,50
0.5,0.0,0.6000000000000001,0.3071366348928677,0.09861579414855497,0.1893129176459604,0.3776102945813098,0.057613677978515625,50
0.5,0.0,0.4,0.3071366348928677,0.09861579414855497,0.1893129176459604,0.3776102945813098,0.056607027053833005,50
0.5,0.0,0.0,0.3071366348928677,0.09861579414855497,0.1893129176459604,0.3776102945813098,0.05715741634368896,50
0.30000000000000004,0.0,0.8,0.306199021570174,0.09674054258401518,0.1873644671441081,0.3766546973293501,0.05541043758392334,50
0.30000000000000004,0.0,0.6000000000000001,0.306199021570174,0.09674054258401518,0.1873644671441081,0.3766546973293501,0.05425792217254639,50
0.30000000000000004,0.0,1.4000000000000001,0.306199021570174,0.09674054258401518,0.1873644671441081,0.3766546973293501,0.05301363468170166,50
0.30000000000000004,0.0,0.4,0.306199021570174,0.09674054258401518,0.1873644671441081,0.3766546973293501,0.053423099517822266,50
0.30000000000000004,0.0,1.2000000000000002,0.306199021570174,0.09674054258401518,0.1873644671441081,0.3766546973293501,0.053910989761352536,50
0.30000000000000004,0.0,0.0,0.306199021570174,0.09674054258401518,0.1873644671441081,0.3766546973293501,0.052779984474182126,50
0.30000000000000004,0.0,0.2,0.306199021570174,0.09674054258401518,0.1873644671441081,0.3766546973293501,0.05409411907196045,50
0.30000000000000004,0.0,2.0,0.306199021570174,0.09674054258401518,0.1873644671441081,0.3766546973293501,0.0533463191986084,50
0.30000000000000004,0.0,1.8,0.306199021570174,0.09674054258401518,0.1873644671441081,0.3766546973293501,0.0541831636428833,50
0.30000000000000004,0.0,1.6,0.306199021570174,0.09674054258401518,0.1873644671441081,0.3766546973293501,0.05380234241485596,50
0.30000000000000004,0.0,1.0,0.306199021570174,0.09674054258401518,0.1873644671441081,0.3766546973293501,0.05353859901428223,50
0.1,0.0,1.4000000000000001,0.3065800705205753,0.09801981098718987,0.1842899304026432,0.3760378019448308,0.12664059162139893,50
0.1,0.0,1.6,0.3065800705205753,0.09801981098718987,0.1842899304026432,0.3760378019448308,0.10707244396209717,50
0.1,0.0,1.8,0.3065800705205753,0.09801981098718987,0.1842899304026432,0.3760378019448308,0.10875550270080567,50
0.1,0.0,1.0,0.3065800705205753,0.09801981098718987,0.1842899304026432,0.3760378019448308,0.10765841484069824,50
0.1,0.0,0.8,0.3065800705205753,0.09801981098718987,0.1842899304026432,0.3760378019448308,0.11560297012329102,50
0.1,0.0,0.6000000000000001,0.3065800705205753,0.09801981098718987,0.1842899304026432,0.3760378019448308,0.11353816509246827,50
0.1,0.0,2.0,0.3065800705205753,0.09801981098718987,0.1842899304026432,0.3760378019448308,0.10350073337554931,50
0.1,0.0,0.4,0.3065800705205753,0.09801981098718987,0.1842899304026432,0.3760378019448308,0.11965826034545898,50
0.1,0.0,1.2000000000000002,0.3065800705205753,0.09801981098718987,0.1842899304026432,0.3760378019448308,0.14249975681304933,50
0.1,0.0,0.2,0.3065800705205753,0.09801981098718987,0.1842899304026432,0.3760378019448308,0.10190178871154786,50
0.1,0.0,0.0,0.3065800705205753,0.09801981098718987,0.18390531501802784,0.3758137058413034,0.24436686515808106,50
0.2,0.2,0.8,0.3024125199893338,0.0999536272641583,0.18497597264469004,0.37430293664487835,0.05714109897613526,50
0.2,0.6000000000000001,0.6000000000000001,0.30092565604692184,0.10373459184279717,0.18598847240913383,0.3740181691491084,0.0535602331161499,50
0.2,0.2,0.4,0.29916498858914725,0.10258896756370073,0.18546224036732903,0.3718738643888747,0.06952102661132813,50
0.2,0.2,0.6000000000000001,0.29832443670363323,0.10144920462321608,0.1856259268734398,0.3711451924741155,0.05736092567443848,50
0.2,1.0,1.4000000000000001,0.30038874557850054,0.10287032296276387,0.1833627985006523,0.3710241124508585,0.05415542602539063,50
0.2,0.4,0.4,0.30002412912055815,0.10093090518015599,0.18165630189175644,0.3703709983096423,0.05441061973571777,50
0.2,0.4,0.6000000000000001,0.2990174452321232,0.10041723219343003,0.18280304378566703,0.36999209355719015,0.05539216995239258,50
0.30000000000000004,0.2,0.2,0.30179702108674844,0.09603191350817834,0.18109603446259193,0.3698552327968484,0.05306328773498535,50
0.2,0.6000000000000001,0.8,0.3002329856279735,0.09885134146183208,0.18069958880324555,0.3693736196355648,0.05400170803070068,50
0.30000000000000004,0.2,0.4,0.3011175372110828,0.09529619948947161,0.18196199176969902,0.36936510035266024,0.05455895900726318,50
0.2,0.2,1.0,0.29793186539766053,0.09956365750674014,0.18218976108048873,0.3692036801859505,0.057580490112304684,50
0.2,0.2,0.2,0.296529141706819,0.10115118486446802,0.1833379871596527,0.3688099298323732,0.05676009178161621,50
0.2,0.4,0.2,0.2986641557798422,0.09976937378153355,0.1815397646250277,0.36867782109339814,0.05428009510040283,50
0.30000000000000004,0.2,0.0,0.30014120222887236,0.09680871381510847,0.1789153948815595,0.3684549015314177,0.05292930603027344,50
0.4,0.2,0.4,0.3012579082967442,0.09118675045469055,0.17961284725304982,0.36716540733962655,0.057304034233093264,50
0.30000000000000004,0.2,0.6000000000000001,0.29855624555039323,0.09461811842378667,0.18199169940029378,0.3670686869967163,0.05462937355041504,50
0.2,1.0,1.2000000000000002,0.2973569817409388,0.10174689636461305,0.1805675759026476,0.3668730857743455,0.05694138526916504,50
0.2,0.8,1.6,0.2981432690721963,0.09817708946712601,0.1806880899997524,0.36664360886837427,0.05459922313690185,50
0.2,0.8,1.4000000000000001,0.29836251652872364,0.0973534512406965,0.17986392278264923,0.3663583883058189,0.05427849769592285,50
0.30000000000000004,0.4,1.0,0.29738224991487555,0.09508654396596102,0.18117656494468487,0.3663356653303565,0.05375098705291748,50
0.30000000000000004,0.6000000000000001,0.4,0.29725324087922256,0.09798145044464723,0.17956901840573608,0.36626736200287935,0.05434073448181152,50
0.2,0.6000000000000001,1.0,0.2992602285873537,0.09627740858129595,0.178186029913807,0.36591322645349533,0.05358059883117676,50
0.4,0.2,0.0,0.29873619946891145,0.09562052541340109,0.1783266005999324,0.3657530034112388,0.05729556083679199,50
0.30000000000000004,0.2,2.0,0.29828961275074956,0.09016356250580403,0.1819501895670177,0.3656702534813925,0.054076852798461916,50
0.2,0.4,0.8,0.29602216044347085,0.09826686557351991,0.18121559787365946,0.36564819609156474,0.05470105171203613,50
0.30000000000000004,0.4,0.0,0.29634423631514634,0.095656849116722,0.18150752941813245,0.36556003210639304,0.05343602657318115,50
